"","Gene 1","Gene 2","Gene 3","Gene 4","Gene 5","Gene 6","Gene 7","Gene 8","Gene 9","Gene 10","Gene 11","Gene 12","Gene 13","Gene 14","Gene 15","Gene 16","Gene 17","Gene 18","Gene 19","Gene 20","Gene 21","Gene 22","Gene 23","Gene 24","Gene 25","Gene 26","Gene 27","Gene 28","Gene 29","Gene 30","Gene 31","Gene 32","Gene 33","Gene 34","Gene 35","Gene 36","Gene 37","Gene 38","Gene 39","Gene 40","Gene 41","Gene 42","Gene 43","Gene 44","Gene 45","Gene 46","Gene 47","Gene 48","Gene 49","Gene 50","Gene 51","Gene 52","Gene 53","Gene 54","Gene 55","Gene 56","Gene 57","Gene 58","Gene 59","Gene 60","Gene 61","Gene 62","Gene 63","Gene 64","Gene 65","Gene 66","Gene 67","Gene 68","Gene 69","Gene 70","Gene 71","Gene 72","Gene 73","Gene 74","Gene 75","Gene 76","Gene 77","Gene 78","Gene 79","Gene 80","Gene 81","Gene 82","Gene 83","Gene 84","Gene 85","Gene 86","Gene 87","Gene 88","Gene 89","Gene 90","Gene 91","Gene 92","Gene 93","Gene 94","Gene 95","Gene 96","Gene 97","Gene 98","Gene 99","Gene 100"
"Cell 190",29,34,14,23,15,12,16,5,39,5,20,10,31,12,0,14,25,14,25,80,28,18,8,9,29,6,11,11,17,11,0,9,7,7,0,6,4,12,32,18,9,8,9,11,14,6,0,0,14,0,5,0,0,8,1,15,2,3,13,36,25,0,12,5,0,2,6,0,0,0,6,3,0,0,29,7,0,3,0,5,0,0,2,11,0,0,4,11,0,2,0,0,0,0,0,0,0,0,0,0
"Cell 191",34,39,17,16,33,3,25,29,41,11,10,21,14,11,2,7,15,18,13,59,23,19,8,23,16,11,4,5,25,10,0,12,5,10,0,8,8,20,42,8,11,10,15,9,7,12,7,9,7,0,2,0,0,11,0,0,0,17,8,33,19,0,9,6,1,0,2,0,2,0,5,0,2,0,13,7,0,6,0,3,9,0,5,9,0,3,4,11,0,7,0,0,0,0,0,0,0,0,0,0
"Cell 192",24,26,28,9,21,9,25,9,16,13,17,24,15,10,0,24,12,16,32,76,30,21,16,15,28,17,0,11,14,4,0,1,10,15,0,8,7,11,26,12,18,10,6,12,8,7,0,2,17,0,6,0,0,11,0,5,2,10,6,15,8,0,7,4,0,0,3,7,0,0,5,0,0,0,12,4,0,11,0,6,0,1,6,6,0,0,12,21,0,4,2,0,0,0,0,0,0,2,0,0
"Cell 193",18,27,22,20,10,11,30,11,36,8,28,20,10,12,5,10,13,13,17,107,31,23,12,26,18,9,4,8,15,16,0,17,11,9,0,10,8,21,34,7,4,16,10,12,8,3,1,0,18,0,11,0,0,5,2,8,6,10,17,29,24,0,2,3,0,0,6,0,2,0,7,0,4,0,34,7,0,3,0,4,0,0,10,8,0,3,5,10,0,8,0,0,1,0,0,0,0,0,0,0
"Cell 194",18,13,28,30,26,6,17,4,26,9,11,4,11,13,0,23,5,17,21,82,15,33,9,13,29,22,1,6,13,12,0,8,9,12,4,4,16,16,34,18,17,5,20,21,17,15,6,1,3,0,2,0,4,13,0,1,1,29,5,17,8,0,10,8,0,1,9,0,3,0,1,12,8,0,5,2,0,15,1,3,0,0,10,5,2,0,12,8,2,3,0,0,0,1,0,0,0,0,0,0
"Cell 195",26,29,12,17,27,17,31,15,20,7,26,11,13,18,3,27,18,13,25,76,23,26,12,24,20,12,1,5,14,13,0,8,2,13,0,4,5,20,35,16,10,8,6,7,15,5,0,0,13,0,12,0,0,8,0,6,2,17,9,26,12,0,9,3,0,0,12,1,3,0,14,0,1,0,16,1,0,7,0,8,0,0,6,14,0,0,5,31,0,3,1,0,0,0,0,0,0,0,0,0
"Cell 196",14,49,38,34,34,17,25,10,38,10,12,9,17,9,0,8,19,24,5,79,33,26,10,5,14,3,2,9,23,15,0,11,5,21,2,4,12,15,39,11,21,1,15,16,17,10,4,16,14,3,6,0,0,13,0,6,0,22,7,39,10,0,8,8,1,0,2,5,7,0,0,2,0,0,13,3,0,7,0,11,0,0,7,3,0,0,7,16,0,0,0,0,0,1,0,0,0,0,0,0
"Cell 197",24,31,20,34,20,16,8,17,24,10,24,20,11,24,1,17,15,17,17,55,23,15,15,18,23,11,3,3,8,16,0,8,4,10,4,7,9,19,25,4,15,7,10,5,5,5,5,0,5,3,6,0,0,11,0,2,5,22,7,31,9,0,9,13,0,0,1,0,6,0,8,2,6,0,16,0,0,3,0,0,0,0,9,6,0,5,4,6,0,5,0,0,0,0,0,0,0,4,0,0
"Cell 198",25,42,38,9,15,12,18,11,33,9,16,11,12,5,0,32,12,16,20,112,32,26,11,9,33,14,0,3,4,24,0,29,2,22,0,9,19,22,38,5,8,15,6,13,19,4,6,3,9,0,7,0,0,13,0,0,1,12,7,10,29,0,7,8,0,0,2,0,4,0,13,4,1,0,21,0,0,9,0,0,4,0,9,12,0,4,10,13,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 199",19,31,17,30,22,10,20,13,35,5,29,9,23,13,1,18,5,15,16,86,47,17,9,8,17,5,5,8,3,25,0,12,2,11,0,11,8,14,35,9,16,7,16,8,10,11,5,6,15,0,2,0,0,7,1,3,1,9,15,22,21,0,3,2,0,0,0,0,1,0,9,1,2,0,9,1,0,4,0,10,0,0,6,10,0,3,12,16,0,0,0,0,0,0,0,0,0,0,0,1
"Cell 200",28,36,13,18,26,17,37,18,57,9,22,10,35,8,0,4,15,11,7,76,30,19,6,6,26,8,3,12,11,14,1,11,4,22,0,8,11,16,34,10,10,8,8,5,9,8,1,16,8,0,10,0,0,8,8,2,0,7,11,19,13,0,2,8,0,0,3,3,12,1,10,5,2,0,14,0,0,2,0,3,0,0,6,4,0,2,6,13,0,3,0,0,0,0,0,0,0,4,0,0
"Cell 201",21,26,12,19,31,7,22,6,28,12,19,15,23,16,4,29,13,10,21,92,37,23,7,21,37,6,3,8,16,38,0,9,10,13,0,7,8,16,21,16,15,13,7,13,11,5,3,18,21,0,3,0,0,5,3,0,4,13,13,13,16,0,13,6,0,1,9,0,2,0,14,0,0,0,14,2,0,7,0,7,1,0,8,5,0,0,13,11,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 202",13,47,27,22,17,8,20,14,40,13,17,13,14,7,0,15,17,18,11,86,37,16,11,12,17,5,4,4,12,11,0,11,3,16,1,9,5,20,46,11,15,5,19,7,17,9,9,7,9,0,8,0,0,7,1,4,1,6,6,22,12,0,2,12,0,3,0,8,0,0,3,2,1,0,15,0,0,5,0,3,0,0,9,7,0,2,7,16,0,7,0,0,0,1,0,0,0,0,2,0
"Cell 203",36,20,26,39,12,12,13,13,47,3,20,17,11,14,3,28,15,9,24,86,30,30,9,9,23,9,7,7,13,16,0,7,10,20,0,13,14,21,41,7,6,13,8,15,2,2,6,1,7,0,7,0,0,13,0,2,4,25,26,18,21,0,16,8,0,0,0,7,0,0,16,4,0,2,31,2,0,2,0,4,2,0,8,19,0,0,9,24,0,4,0,0,0,0,0,0,0,0,0,0
"Cell 204",20,35,12,27,14,10,10,9,26,4,26,13,19,16,0,29,10,8,13,63,39,40,5,7,30,7,6,14,4,25,0,17,9,12,0,16,9,18,19,9,12,18,8,11,6,12,7,0,15,0,8,0,0,13,1,1,4,23,18,30,25,0,16,10,0,0,4,0,1,0,17,2,0,5,26,0,0,2,0,14,2,0,3,12,2,0,10,14,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 205",18,36,10,22,18,10,20,21,29,12,21,24,15,10,4,7,11,12,24,75,47,22,9,9,28,6,5,5,9,13,0,19,3,15,1,13,13,16,35,4,11,3,6,6,8,6,3,9,12,0,8,0,0,12,7,2,3,20,14,18,23,0,5,8,0,0,0,0,3,0,7,0,0,0,22,6,0,1,0,7,5,0,6,15,0,0,8,12,0,2,0,1,3,0,0,3,0,5,0,0
"Cell 206",9,28,22,17,23,10,20,5,19,6,10,11,23,12,0,7,12,29,7,69,28,44,10,20,15,6,0,9,11,15,0,14,7,11,1,4,7,17,60,7,7,3,22,20,11,19,6,4,4,0,5,0,0,7,0,3,0,21,12,16,17,1,5,9,3,5,4,1,5,0,0,5,2,0,10,7,0,6,0,8,0,0,2,2,1,0,8,10,0,2,0,0,0,0,0,0,0,0,0,0
"Cell 207",14,24,6,16,11,6,39,6,23,8,26,17,29,21,0,28,20,11,27,63,56,23,6,11,20,15,4,18,9,10,0,13,10,20,0,9,11,13,22,19,4,21,10,5,20,4,0,4,12,0,8,0,0,13,12,2,5,12,20,33,29,0,9,5,0,0,6,7,3,0,9,0,0,0,14,3,0,3,0,9,0,0,1,11,0,0,11,17,0,0,2,0,0,0,0,0,0,0,0,0
"Cell 208",20,24,45,5,17,9,20,16,50,13,14,14,12,7,0,28,18,20,24,116,36,29,7,16,24,12,7,0,7,36,0,20,10,26,2,6,20,30,70,4,11,2,13,7,5,11,9,7,14,0,8,0,3,8,0,3,0,9,12,32,19,0,4,3,0,0,0,8,1,0,4,0,9,0,27,9,0,4,0,0,9,0,5,5,0,0,5,28,0,3,0,0,0,0,0,0,0,0,0,2
"Cell 209",43,35,16,34,10,14,23,14,40,19,26,26,10,8,8,14,23,11,32,57,40,28,2,8,9,3,7,0,14,9,0,15,0,27,0,14,17,33,25,3,6,9,8,10,13,2,0,9,10,4,9,0,0,24,0,2,5,24,10,24,24,0,2,20,0,0,0,3,3,0,8,3,0,0,16,6,0,0,0,4,0,0,9,27,0,1,4,8,0,0,0,0,2,0,0,0,0,3,0,0
"Cell 210",11,25,24,12,19,33,16,8,26,6,28,7,25,6,1,12,30,14,9,71,27,55,4,12,36,7,11,14,14,14,0,9,7,21,0,4,4,13,48,13,12,4,10,13,11,11,2,9,13,0,4,0,0,4,1,7,0,8,16,12,15,0,9,3,0,3,5,0,3,0,2,3,6,0,18,8,0,15,0,12,0,0,7,6,2,0,13,6,0,4,0,0,0,0,0,0,0,0,0,0
"Cell 211",28,32,16,18,21,11,18,23,51,15,21,33,11,12,1,9,18,6,17,76,40,19,9,18,11,1,13,8,20,6,0,8,3,24,0,14,10,21,20,5,3,10,7,10,8,2,4,14,13,0,7,0,0,11,2,0,10,28,19,29,11,0,1,9,0,1,0,0,2,0,5,0,0,0,16,13,0,4,0,0,6,0,5,7,0,0,10,8,0,6,0,0,0,0,2,0,0,0,0,0
"Cell 212",18,48,20,16,24,10,26,6,30,14,16,19,21,12,0,7,11,23,7,49,27,22,13,12,11,9,8,7,25,3,0,16,4,12,1,7,18,16,37,9,9,2,15,9,17,6,1,4,5,1,9,0,0,6,0,8,0,9,10,36,19,0,10,7,0,0,3,0,8,0,7,0,3,0,18,4,0,7,0,1,0,0,2,11,0,1,3,8,0,8,0,0,0,0,0,0,0,4,0,0
"Cell 213",41,36,28,21,33,9,23,20,29,11,22,26,15,18,3,9,17,18,16,76,19,14,12,28,19,7,8,3,23,5,0,17,2,12,2,9,8,25,52,3,4,4,12,6,8,6,1,1,7,0,11,0,0,8,0,2,4,17,2,24,17,0,5,17,0,0,4,2,6,0,8,3,4,0,12,0,0,3,0,3,0,0,5,9,0,5,4,4,0,4,0,0,0,0,0,0,0,0,0,0
"Cell 214",29,26,17,51,10,11,24,12,31,11,27,31,9,24,6,30,10,8,38,76,45,18,17,25,27,18,6,2,28,32,0,14,9,27,0,10,19,30,22,10,3,21,6,6,7,0,0,6,7,0,13,0,0,25,4,0,6,18,20,24,19,0,1,2,0,0,0,0,1,0,11,0,0,0,28,15,0,1,0,3,2,0,11,10,0,0,8,22,0,3,0,0,0,0,1,0,0,2,0,0
"Cell 215",27,20,12,23,20,1,11,9,33,11,18,15,15,18,4,31,15,14,29,93,39,27,14,36,34,12,1,8,15,10,0,8,7,14,0,9,6,7,33,10,15,17,5,15,14,6,7,0,11,0,10,0,0,11,0,2,3,10,12,13,13,0,12,5,0,7,6,6,0,0,18,0,7,0,15,1,0,4,0,12,5,0,4,8,0,0,14,21,0,6,0,0,0,0,0,0,0,3,0,0
"Cell 216",22,29,12,18,16,7,14,14,33,6,21,29,19,11,1,18,16,17,19,59,52,30,15,6,38,7,3,14,20,14,0,10,9,12,0,11,7,15,36,15,15,14,14,16,8,3,0,4,13,0,6,0,0,18,1,1,2,15,19,26,26,0,3,8,0,4,3,0,0,0,9,0,0,0,16,6,0,2,0,7,0,0,6,7,0,0,9,10,0,7,0,0,0,0,0,3,0,4,0,0
"Cell 217",18,26,14,21,4,7,33,14,33,4,25,17,16,11,4,28,10,15,22,93,42,24,9,20,9,19,4,8,9,13,0,13,8,15,0,17,11,21,26,8,13,14,7,10,6,5,1,2,13,0,12,0,0,9,5,1,8,12,12,16,24,0,3,8,0,0,5,0,7,0,11,0,6,0,20,0,0,1,0,3,1,0,2,15,0,0,12,22,0,3,0,0,0,0,0,0,0,1,0,0
"Cell 218",29,28,15,12,28,25,31,17,32,9,28,17,10,11,1,5,15,14,16,86,31,26,7,20,19,4,7,12,22,6,0,19,4,15,0,10,6,12,24,18,5,11,12,7,11,4,0,11,15,2,10,0,0,12,3,0,0,20,18,34,19,0,8,9,0,0,7,0,5,0,11,0,0,0,15,7,0,3,0,4,0,0,7,7,0,0,15,22,0,6,4,0,0,0,0,0,0,0,0,0
"Cell 219",23,35,14,42,24,24,22,15,38,9,15,26,16,21,0,10,9,4,16,60,30,26,4,15,29,9,4,7,24,6,0,11,11,22,0,13,6,17,30,11,13,7,2,4,5,3,3,5,6,7,0,0,0,4,2,5,5,23,18,19,12,0,1,13,0,3,3,3,3,0,6,2,1,0,17,2,0,5,0,2,1,0,8,9,0,0,13,3,0,5,0,0,0,0,0,0,0,0,0,0
"Cell 220",36,38,26,17,20,7,24,13,48,12,41,28,18,15,4,31,11,7,45,66,40,28,5,13,22,6,9,10,12,19,0,16,9,26,0,19,23,13,21,12,8,20,5,8,12,3,0,2,14,0,15,0,0,12,0,0,8,22,19,18,15,0,7,7,0,0,3,0,0,0,11,0,0,3,28,1,0,1,0,5,3,0,8,6,0,0,10,26,0,1,0,0,0,0,0,0,0,2,0,0
"Cell 221",31,15,11,25,33,3,34,21,25,2,21,29,17,14,2,36,31,15,29,59,40,18,9,15,18,2,5,11,22,14,0,5,12,10,0,7,7,10,18,24,9,8,10,16,7,1,0,14,23,0,16,0,0,10,7,4,8,9,12,21,31,0,4,4,0,0,8,7,9,0,11,0,4,1,15,10,0,12,0,12,0,0,4,4,0,0,13,18,0,6,0,0,0,0,0,0,0,0,0,0
"Cell 222",14,27,35,25,27,16,14,6,33,16,26,11,20,7,0,14,22,22,16,99,37,26,9,14,21,12,7,6,15,8,0,15,9,24,2,4,21,19,33,10,8,10,10,3,15,6,0,13,10,0,7,0,0,10,1,0,1,10,11,35,22,0,8,10,0,0,2,7,4,0,6,3,2,0,11,4,0,6,0,7,5,1,4,7,0,1,6,20,0,0,1,0,0,0,0,0,0,0,0,0
"Cell 223",37,25,38,17,16,10,20,17,24,11,16,18,9,13,5,18,25,13,29,100,31,29,6,19,14,14,8,5,32,4,0,14,5,13,0,4,8,23,48,6,6,7,10,6,7,7,3,5,12,0,10,0,0,12,0,1,7,16,13,22,21,0,0,7,0,0,2,1,5,0,6,0,2,0,17,17,0,11,0,6,0,0,8,8,0,2,7,6,0,17,0,0,0,0,0,0,0,0,0,0
"Cell 224",18,24,16,13,23,6,22,9,28,3,29,14,14,8,0,12,12,11,13,84,22,25,5,16,20,9,2,7,13,7,0,4,6,6,0,4,9,9,35,15,14,8,10,14,7,12,4,5,6,0,8,0,0,13,0,5,3,8,9,22,6,0,12,6,0,5,6,1,4,0,3,5,6,0,23,6,0,8,0,7,0,0,4,8,0,0,8,9,0,9,0,0,0,0,0,0,0,0,0,0
"Cell 225",20,18,16,22,21,5,28,13,16,2,28,14,27,16,1,26,22,12,26,93,31,27,5,17,29,7,3,3,23,18,0,5,6,6,0,11,7,20,28,15,10,15,11,11,11,3,2,10,18,0,7,0,0,15,0,2,5,25,12,13,13,0,5,12,0,3,8,0,0,0,1,0,8,0,18,6,0,5,0,6,1,0,8,9,0,0,6,19,0,5,0,0,0,0,0,0,0,0,0,0
"Cell 226",38,37,13,20,19,5,7,22,48,3,24,35,15,23,0,16,7,12,19,45,44,19,7,22,19,2,4,3,16,13,0,16,4,11,0,9,16,26,27,11,5,6,21,11,1,1,3,4,22,0,5,0,0,6,0,6,1,11,15,47,21,0,3,3,0,2,0,0,0,0,16,0,4,1,23,4,0,0,0,4,0,0,4,10,0,0,3,12,0,4,0,0,0,0,1,0,0,3,0,0
"Cell 227",34,38,18,18,20,1,24,15,26,4,30,18,6,24,8,40,25,8,38,82,46,17,12,31,24,4,3,2,18,12,0,12,6,26,0,12,13,13,19,14,4,11,8,9,6,0,5,2,13,0,6,0,1,9,2,0,8,19,13,21,44,0,1,4,0,4,3,3,3,0,15,0,1,0,15,3,0,4,0,6,4,0,12,9,0,1,11,24,0,9,0,0,0,0,0,0,0,7,0,0
"Cell 228",62,19,8,15,21,5,26,12,42,13,26,28,17,16,10,15,13,6,34,90,38,17,10,23,15,8,8,10,19,11,0,12,18,17,0,15,15,19,29,8,7,19,2,11,8,2,0,7,22,0,4,0,3,3,4,0,11,24,25,26,14,0,7,4,0,0,0,0,0,0,14,0,0,0,22,6,0,7,0,7,5,0,3,14,0,0,9,13,0,5,0,0,0,0,0,0,0,0,0,0
"Cell 229",15,18,15,28,24,9,6,3,28,5,15,16,23,17,0,22,14,22,17,64,26,20,15,12,26,6,0,15,15,12,0,12,7,10,4,5,5,5,19,17,15,6,31,26,12,9,5,3,8,0,7,0,0,10,0,5,3,25,6,36,5,0,9,4,0,0,1,0,0,0,9,4,0,0,5,3,0,5,0,6,0,0,7,8,0,0,12,34,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 230",26,39,25,27,15,8,11,7,41,9,13,13,6,8,0,10,17,16,21,70,37,12,10,5,19,6,4,5,6,6,0,18,5,17,4,6,12,21,40,8,9,7,8,7,10,5,0,0,5,0,0,0,0,14,0,0,1,19,10,34,22,0,8,12,0,2,3,0,1,0,6,6,0,0,10,4,0,9,0,1,0,0,9,11,0,4,3,13,0,7,0,0,0,0,0,0,0,0,0,0
"Cell 231",32,42,27,18,11,10,49,17,41,29,21,18,16,1,1,7,11,9,11,107,55,16,4,14,11,14,5,2,6,13,0,14,1,35,0,19,30,37,25,2,8,7,4,4,8,4,4,19,14,1,4,0,0,18,0,0,3,21,11,31,15,0,2,18,0,0,0,2,14,0,5,2,0,0,15,3,0,0,0,0,0,0,9,13,0,5,5,7,0,6,0,0,0,0,0,3,0,1,0,0
"Cell 232",7,39,21,42,16,15,11,6,33,10,19,9,11,8,3,14,18,5,15,74,34,35,7,15,49,5,0,3,5,12,0,11,8,16,0,15,8,16,29,10,20,11,10,6,11,8,6,3,19,0,5,0,0,19,3,4,5,34,15,14,20,0,6,11,0,0,3,6,0,0,8,6,0,0,17,0,0,1,0,18,3,0,9,10,2,0,8,31,0,4,0,0,0,0,0,0,0,4,0,0
"Cell 233",30,60,13,44,20,15,34,27,46,11,23,24,13,12,8,20,19,4,21,84,39,7,21,11,23,2,10,3,11,10,0,23,10,21,0,33,12,20,17,4,3,12,7,9,5,0,4,0,11,0,4,0,0,8,3,0,3,10,16,20,38,0,2,6,0,1,3,4,4,0,20,0,0,5,18,4,0,0,0,4,5,0,9,11,0,0,4,17,0,0,0,0,0,0,0,0,0,5,0,0
"Cell 234",15,46,35,25,26,14,12,8,34,12,14,10,17,8,0,10,11,25,10,55,19,29,10,7,16,6,1,5,16,3,0,8,1,17,2,8,9,32,32,4,17,4,18,10,11,12,2,1,6,0,6,0,0,19,0,0,0,13,15,61,9,0,11,11,2,0,2,2,1,0,3,10,0,0,9,1,0,6,0,1,3,0,4,6,0,3,4,13,0,5,0,0,0,0,0,0,0,0,0,0
"Cell 235",27,29,18,27,17,19,25,9,44,14,17,20,31,13,0,11,16,16,22,58,59,14,7,10,21,4,6,12,20,3,0,7,12,15,0,17,7,25,19,14,9,21,9,8,5,5,0,8,17,0,5,1,0,17,6,5,1,13,22,24,29,0,3,14,0,1,4,0,3,0,3,1,0,5,21,11,0,3,0,2,0,0,4,10,0,0,11,11,0,2,1,0,0,0,0,0,0,4,0,0
"Cell 236",33,21,22,13,28,11,12,7,36,5,8,11,19,10,0,21,10,20,34,43,19,31,7,6,37,8,4,17,16,11,0,15,10,7,6,2,5,14,38,15,23,3,12,20,5,16,2,2,7,0,0,0,0,3,0,4,1,17,8,26,7,0,14,4,0,0,2,0,0,0,4,7,5,0,13,3,0,7,0,18,2,0,3,6,3,0,12,18,0,2,1,0,0,0,0,0,0,0,3,0
"Cell 237",23,22,21,23,19,5,20,23,25,7,25,16,19,7,0,18,10,18,18,74,43,23,13,18,18,14,2,11,13,10,0,6,3,10,0,4,6,13,25,8,9,3,9,10,5,5,0,11,18,0,6,0,0,8,1,13,2,12,15,19,23,0,3,5,0,1,0,0,4,0,4,0,3,0,9,8,0,10,0,4,0,0,2,8,0,0,4,6,0,2,0,0,0,0,0,0,0,3,0,0
"Cell 238",33,39,24,28,18,6,37,19,35,10,12,32,16,11,8,9,19,14,27,73,32,21,10,17,11,8,8,6,18,10,0,15,4,8,0,16,6,26,41,8,10,10,9,7,14,7,5,3,12,5,3,0,0,14,4,1,6,21,8,26,20,0,8,16,0,1,2,0,3,0,10,1,0,0,18,2,0,3,0,3,6,0,5,13,0,0,10,11,0,5,0,0,0,0,0,0,0,0,0,0
"Cell 239",16,24,31,14,26,11,16,6,39,8,21,16,16,18,0,11,20,26,17,52,27,23,11,19,26,9,11,19,13,6,0,10,3,12,0,5,17,10,31,10,8,3,24,21,12,10,4,2,6,0,1,0,0,6,0,3,0,40,13,26,9,0,3,7,0,1,3,0,0,0,4,6,2,0,7,4,0,5,0,5,1,0,6,10,1,0,6,24,1,3,0,0,0,0,0,0,1,0,0,0
"Cell 240",25,37,23,16,30,10,22,18,24,13,25,11,17,10,3,17,17,20,16,84,38,46,4,7,32,9,3,14,23,13,0,4,5,24,0,5,8,18,43,22,13,3,9,13,7,9,0,15,12,0,7,0,0,9,0,0,0,13,13,20,23,0,6,3,0,2,6,8,4,0,0,0,4,0,14,7,0,12,0,9,2,0,7,3,1,0,12,16,0,3,0,0,0,0,0,0,0,0,0,0
"Cell 241",35,39,15,32,20,1,22,25,40,11,24,15,12,7,0,8,18,28,14,106,38,27,10,14,7,4,9,1,11,17,0,16,5,11,0,7,18,45,55,2,11,5,15,7,7,8,1,12,15,0,15,0,0,9,0,2,5,8,7,35,17,1,12,4,0,4,0,1,11,0,6,0,3,0,18,12,0,3,0,7,1,0,1,7,0,0,4,12,0,7,0,0,0,0,0,0,0,0,0,0
"Cell 242",19,31,41,36,4,27,14,5,55,11,11,8,22,7,0,6,29,26,9,67,19,33,5,13,19,12,2,5,5,7,0,22,2,9,11,6,15,21,41,3,17,8,30,16,1,21,7,4,1,0,6,0,0,9,0,0,0,16,13,51,17,0,9,10,1,3,0,0,1,8,4,8,0,0,17,3,2,10,0,2,0,0,7,4,3,2,4,5,1,0,0,0,0,1,0,0,0,0,0,0
"Cell 243",22,38,21,25,10,10,24,11,25,12,28,16,11,11,0,16,28,10,20,78,49,38,11,10,18,16,6,16,24,17,0,19,3,18,0,6,13,22,44,13,12,8,10,12,8,9,0,6,10,0,12,0,3,10,0,8,4,31,14,27,18,0,5,12,0,0,3,1,3,0,11,1,1,0,14,6,0,3,0,1,3,0,2,13,0,2,6,12,0,5,0,0,1,0,0,0,0,0,0,0
"Cell 244",19,22,22,25,24,15,17,5,33,11,19,10,7,14,5,15,17,14,20,77,34,43,7,19,27,9,5,2,18,11,0,10,8,21,0,14,9,16,27,12,13,8,6,7,21,3,0,6,4,0,8,0,0,7,0,3,5,14,9,33,20,0,6,17,0,0,9,0,0,0,5,4,0,0,12,5,0,4,0,3,0,0,8,12,0,0,10,7,0,4,0,0,0,0,0,0,0,0,0,0
"Cell 245",17,26,20,10,18,8,21,8,39,10,15,13,18,6,3,14,7,15,8,99,13,33,5,31,25,14,4,6,11,13,0,17,6,13,0,8,10,20,58,11,13,2,17,16,11,13,7,3,8,0,7,0,0,12,1,9,0,11,8,28,10,0,12,6,0,0,5,1,4,0,4,5,2,0,27,7,0,4,0,6,3,0,0,4,0,0,14,16,1,0,0,0,0,0,0,0,0,0,0,0
"Cell 246",14,18,15,29,27,2,37,6,30,17,41,15,19,19,5,27,21,23,19,92,26,34,8,25,28,16,5,8,10,18,0,7,8,6,1,3,11,20,41,15,10,15,8,16,20,9,0,0,9,0,6,0,0,8,0,8,8,6,6,23,19,0,14,6,0,2,10,0,3,0,8,2,2,0,16,8,0,4,0,4,2,0,10,5,2,0,9,20,0,3,0,0,0,0,0,0,0,0,0,0
"Cell 247",31,26,23,21,10,3,15,6,36,9,14,12,22,6,3,20,17,18,13,101,23,35,9,18,32,9,5,5,13,13,0,10,4,22,0,4,10,19,43,6,17,3,16,12,15,7,0,8,10,3,6,0,0,11,0,3,0,30,12,37,17,0,8,5,0,3,3,7,5,0,1,3,0,0,23,4,0,6,0,6,0,0,8,4,0,0,19,14,0,3,0,0,0,0,0,0,0,0,0,0
"Cell 248",19,26,22,19,19,6,19,9,29,5,12,13,13,7,1,13,22,15,19,77,47,40,8,18,32,5,2,13,9,10,0,10,13,8,0,11,11,13,38,9,22,8,13,12,13,11,1,4,15,0,3,0,0,8,0,3,0,15,9,36,26,0,10,6,0,5,7,4,2,0,7,2,3,3,21,3,0,0,0,11,0,0,2,5,0,0,12,23,0,6,0,0,1,0,0,0,0,0,0,0
"Cell 249",11,32,26,42,22,7,11,13,37,10,11,11,13,4,0,9,13,23,11,64,33,41,15,15,10,9,8,1,26,5,1,17,3,17,7,7,24,38,72,0,13,2,22,8,20,13,10,6,2,1,4,0,0,13,0,1,0,10,12,28,14,0,2,23,0,0,0,4,4,0,7,2,0,0,25,8,0,4,0,1,5,0,0,10,0,1,12,13,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 250",15,26,35,21,20,1,16,12,33,6,23,14,20,5,0,14,7,19,24,86,43,20,14,22,13,16,6,7,13,22,1,21,20,17,3,6,16,25,34,9,15,2,17,12,23,10,5,4,2,0,4,0,0,5,0,5,0,11,8,38,26,0,2,2,0,3,1,2,0,0,7,2,0,0,16,1,0,1,0,0,4,0,8,3,0,1,6,10,1,1,0,0,0,0,0,0,0,0,0,1
"Cell 251",22,42,29,11,21,8,20,18,40,26,13,9,18,4,0,20,17,30,9,111,12,31,10,15,21,10,1,5,9,21,0,12,4,23,5,1,17,33,70,3,7,0,29,6,20,14,0,2,5,0,7,0,0,5,0,8,0,10,7,27,14,0,6,10,0,1,6,4,7,0,2,5,10,0,13,6,0,18,0,1,0,0,0,2,0,4,9,14,2,3,0,0,0,1,0,0,0,0,0,0
"Cell 252",24,15,16,20,22,17,33,6,33,3,20,10,25,9,0,18,12,19,16,104,31,35,15,7,20,14,4,8,5,17,0,3,5,10,0,6,1,12,50,12,18,10,18,18,4,14,1,11,7,0,4,0,0,7,0,5,0,19,9,13,14,0,14,8,0,0,8,2,0,2,9,6,2,1,17,3,0,8,0,8,0,0,0,5,1,0,10,16,0,0,0,0,0,0,0,0,0,0,0,1
"Cell 253",32,46,24,13,25,12,19,18,43,7,13,11,16,7,0,32,25,14,21,94,20,21,3,10,18,6,3,5,13,10,0,17,7,16,0,7,8,14,40,6,9,9,6,5,6,3,3,6,12,0,4,0,2,21,0,3,6,18,9,15,25,0,5,10,0,0,6,6,10,0,6,5,5,0,37,2,0,6,0,3,0,0,1,14,0,0,2,15,0,4,0,0,0,0,0,0,0,0,0,0
